Date,Region,Province,Prize,Numbers
2025-07-01,MN,Đồng Tháp,4,77902 - 39237 - 00600 - 35528 - 66059 - 46095
2025-07-01,MN,Đồng Tháp,5,07971 - 42032 - 47959
2025-07-01,MN,Đồng Tháp,6,69352 - 18548 - 15919
2025-07-01,MN,Đồng Tháp,7,74796 - 15786 - 15004 - 33389
2025-07-01,MN,Đồng Tháp,8,72656
2025-07-01,MN,Cà Mau,ĐB,82895
2025-07-01,MN,Cà Mau,1,66161
2025-07-01,MN,Cà Mau,2,63363
2025-07-01,MN,Cà Mau,3,03646 - 27918 - 22240 - 39810 - 39647 - 06042
2025-07-01,MN,Cà Mau,4,68681 - 07861 - 09555 - 04924 - 11753 - 05298
2025-07-01,MN,Cà Mau,5,21149 - 46249 - 71308
2025-07-01,MN,Cà Mau,6,05202 - 32128 - 07090
2025-07-01,MN,Cà Mau,7,49488 - 58868 - 23889 - 74466
2025-07-01,MN,Cà Mau,8,28128
2025-07-02,MB,Hà Nội,ĐB,14326
2025-07-02,MB,Hà Nội,1,71281
2025-07-02,MB,Hà Nội,2,86957
2025-07-02,MB,Hà Nội,3,24028 - 43673 - 00640 - 42593 - 97087 - 02173
2025-07-02,MB,Hà Nội,4,65131 - 65567 - 13593 - 37090 - 26421 - 54921
2025-07-02,MB,Hà Nội,5,37969 - 18470 - 50572
2025-07-02,MB,Hà Nội,6,08437 - 85850 - 75029
2025-07-02,MB,Hà Nội,7,48386 - 11307 - 12615 - 06176
2025-07-02,MT,Đà Nẵng,ĐB,22882
2025-07-02,MT,Đà Nẵng,1,05832
2025-07-02,MT,Đà Nẵng,2,86374
2025-07-02,MT,Đà Nẵng,3,00980 - 92984 - 31695 - 87741 - 71113 - 66575
2025-07-02,MT,Đà Nẵng,4,35099 - 02933 - 91380 - 48627 - 48216 - 69766
2025-07-02,MT,Đà Nẵng,5,14814 - 97250 - 94940
2025-07-02,MT,Đà Nẵng,6,23457 - 08357 - 24980
2025-07-02,MT,Đà Nẵng,7,11441 - 56469 - 56056 - 24247
2025-07-02,MT,Đà Nẵng,8,33888
2025-07-02,MT,Khánh Hòa,ĐB,44524
2025-07-02,MT,Khánh Hòa,1,09465
2025-07-02,MT,Khánh Hòa,2,32238
2025-07-02,MT,Khánh Hòa,3,65775 - 94946 - 47567 - 06563 - 37991 - 49701
2025-07-02,MT,Khánh Hòa,4,46594 - 04544 - 18404 - 82315 - 19676 - 36789
2025-07-02,MT,Khánh Hòa,5,09498 - 76549 - 80859
2025-07-02,MT,Khánh Hòa,6,33754 - 03449 - 61417
2025-07-02,MT,Khánh Hòa,7,66537 - 22567 - 57483 - 49828
2025-07-02,MT,Khánh Hòa,8,86766
2025-07-02,MN,TP. HCM,ĐB,41642
2025-07-02,MN,TP. HCM,1,75261
2025-07-02,MN,TP. HCM,2,67822
2025-07-02,MN,TP. HCM,3,38849 - 92128 - 54092 - 52863 - 26549 - 39688
2025-07-02,MN,TP. HCM,4,77952 - 32372 - 57253 - 10540 - 37486 - 60978
2025-07-02,MN,TP. HCM,5,31129 - 26502 - 74384
2025-07-02,MN,TP. HCM,6,91097 - 48782 - 80602
2025-07-02,MN,TP. HCM,7,73695 - 86223 - 33647 - 18374
2025-07-02,MN,TP. HCM,8,57414
2025-07-02,MN,Đồng Tháp,ĐB,49849
2025-07-02,MN,Đồng Tháp,1,74490
2025-07-02,MN,Đồng Tháp,2,43998
2025-07-02,MN,Đồng Tháp,3,76377 - 99395 - 55284 - 26544 - 08322 - 24681
2025-07-02,MN,Đồng Tháp,4,56195 - 13933 - 48410 - 14836 - 47153 - 30439
2025-07-02,MN,Đồng Tháp,5,14993 - 10589 - 98300
2025-07-02,MN,Đồng Tháp,6,57431 - 29080 - 27080
2025-07-02,MN,Đồng Tháp,7,12055 - 31954 - 58341 - 77309
2025-07-02,MN,Đồng Tháp,8,18600
2025-07-02,MN,Cà Mau,ĐB,22278
2025-07-02,MN,Cà Mau,1,65624
2025-07-02,MN,Cà Mau,2,86231
2025-07-02,MN,Cà Mau,3,63834 - 64196 - 72737 - 07638 - 85846 - 11793
2025-07-02,MN,Cà Mau,4,20930 - 42240 - 84488 - 90284 - 11837 - 11601
2025-07-02,MN,Cà Mau,5,10241 - 17640 - 00287
2025-07-02,MN,Cà Mau,6,77678 - 43175 - 10797
2025-07-02,MN,Cà Mau,7,71345 - 98251 - 26094 - 65223
2025-07-02,MN,Cà Mau,8,69725
2025-07-03,MB,Hà Nội,ĐB,29018
2025-07-03,MB,Hà Nội,1,71495
2025-07-03,MB,Hà Nội,2,59917
2025-07-03,MB,Hà Nội,3,18369 - 22544 - 46143 - 11233 - 02133 - 10271
2025-07-03,MB,Hà Nội,4,52625 - 93614 - 06382 - 48819 - 41324 - 97960
2025-07-03,MB,Hà Nội,5,66795 - 23020 - 88498
2025-07-03,MB,Hà Nội,6,41272 - 19800 - 97115
2025-07-03,MB,Hà Nội,7,60973 - 61860 - 24691 - 03572
2025-07-03,MT,Đà Nẵng,ĐB,61350
2025-07-03,MT,Đà Nẵng,1,25420
2025-07-03,MT,Đà Nẵng,2,78304
2025-07-03,MT,Đà Nẵng,3,44380 - 20150 - 42900 - 59622 - 25195 - 06455
2025-07-03,MT,Đà Nẵng,4,10918 - 82843 - 80664 - 10639 - 14857 - 72758
2025-07-03,MT,Đà Nẵng,5,44352 - 42992 - 73872
2025-07-03,MT,Đà Nẵng,6,08194 - 89527 - 63062
2025-07-03,MT,Đà Nẵng,7,66319 - 42842 - 93855 - 50873
2025-07-03,MT,Đà Nẵng,8,09821
2025-07-03,MT,Khánh Hòa,ĐB,17262
2025-07-03,MT,Khánh Hòa,1,01982
2025-07-03,MT,Khánh Hòa,2,12694
2025-07-03,MT,Khánh Hòa,3,04787 - 38851 - 61621 - 40731 - 47166 - 84850
2025-07-03,MT,Khánh Hòa,4,75198 - 01257 - 95574 - 81705 - 50882 - 44820
2025-07-03,MT,Khánh Hòa,5,69846 - 99024 - 57185
2025-07-03,MT,Khánh Hòa,6,29141 - 47693 - 59722
2025-07-03,MT,Khánh Hòa,7,05342 - 34076 - 06072 - 48535
2025-07-03,MT,Khánh Hòa,8,61056
2025-07-03,MN,TP. HCM,ĐB,68384
2025-07-03,MN,TP. HCM,1,70888
2025-07-03,MN,TP. HCM,2,61922
2025-07-03,MN,TP. HCM,3,50649 - 81841 - 39950 - 17404 - 56648 - 47460
2025-07-03,MN,TP. HCM,4,02036 - 37131 - 29435 - 60776 - 63944 - 12030
2025-07-03,MN,TP. HCM,5,03915 - 97015 - 54749
2025-07-03,MN,TP. HCM,6,51208 - 95327 - 27104
2025-07-03,MN,TP. HCM,7,56028 - 43320 - 08251 - 60476
2025-07-03,MN,TP. HCM,8,51610
2025-07-03,MN,Đồng Tháp,ĐB,34157
2025-07-03,MN,Đồng Tháp,1,74798
2025-07-03,MN,Đồng Tháp,2,29937
2025-07-03,MN,Đồng Tháp,3,49296 - 63629 - 19271 - 68361 - 87930 - 67854
2025-07-03,MN,Đồng Tháp,4,40216 - 37058 - 05768 - 42310 - 50182 - 00043
2025-07-03,MN,Đồng Tháp,5,67480 - 64717 - 74157
2025-07-03,MN,Đồng Tháp,6,07347 - 93195 - 68688
2025-07-03,MN,Đồng Tháp,7,51236 - 98754 - 19307 - 54560
2025-07-03,MN,Đồng Tháp,8,67763
2025-07-03,MN,Cà Mau,ĐB,36068
2025-07-03,MN,Cà Mau,1,25355
2025-07-03,MN,Cà Mau,2,53591
2025-07-03,MN,Cà Mau,3,77373 - 76222 - 90959 - 78126 - 52174 - 62897
2025-07-03,MN,Cà Mau,4,51342 - 92124 - 03161 - 76741 - 52614 - 76469
2025-07-03,MN,Cà Mau,5,48069 - 56813 - 82646
2025-07-03,MN,Cà Mau,6,17369 - 98430 - 78398
2025-07-03,MN,Cà Mau,7,36356 - 64319 - 67603 - 02885
2025-07-03,MN,Cà Mau,8,80896
2025-07-04,MB,Hà Nội,ĐB,12814
2025-07-04,MB,Hà Nội,1,55308
2025-07-04,MB,Hà Nội,2,41121
2025-07-04,MB,Hà Nội,3,09888 - 10994 - 26353 - 51067 - 98659 - 48615
2025-07-04,MB,Hà Nội,4,06900 - 08781 - 00901 - 65472 - 09180 - 79628
2025-07-04,MB,Hà Nội,5,49273 - 22349 - 21985
2025-07-04,MB,Hà Nội,6,63451 - 97869 - 47729
2025-07-04,MB,Hà Nội,7,59551 - 28081 - 27311 - 92385
2025-07-04,MT,Đà Nẵng,ĐB,32662
2025-07-04,MT,Đà Nẵng,1,88312
2025-07-04,MT,Đà Nẵng,2,61326
2025-07-04,MT,Đà Nẵng,3,45627 - 32217 - 79974 - 63701 - 03108 - 74242
2025-07-04,MT,Đà Nẵng,4,80268 - 25827 - 23163 - 53315 - 40995 - 48073
2025-07-04,MT,Đà Nẵng,5,83020 - 32878 - 25295
2025-07-04,MT,Đà Nẵng,6,43425 - 53076 - 02515
2025-07-04,MT,Đà Nẵng,7,87863 - 94804 - 48569 - 89752
2025-07-04,MT,Đà Nẵng,8,53956
2025-07-04,MT,Khánh Hòa,ĐB,96662
2025-07-04,MT,Khánh Hòa,1,01134
2025-07-04,MT,Khánh Hòa,2,21435
2025-07-04,MT,Khánh Hòa,3,98783 - 71606 - 14235 - 12445 - 96633 - 31152
2025-07-04,MT,Khánh Hòa,4,47892 - 72364 - 26000 - 10349 - 83452 - 65097
2025-07-04,MT,Khánh Hòa,5,38194 - 19727 - 16424
2025-07-04,MT,Khánh Hòa,6,20708 - 46114 - 53328
2025-07-04,MT,Khánh Hòa,7,54729 - 49848 - 80277 - 02491
2025-07-04,MT,Khánh Hòa,8,66160
2025-07-04,MN,TP. HCM,ĐB,78425
2025-07-04,MN,TP. HCM,1,49712
2025-07-04,MN,TP. HCM,2,69262
2025-07-04,MN,TP. HCM,3,45722 - 08570 - 07019 - 67088 - 09917 - 17184
2025-07-04,MN,TP. HCM,4,07273 - 77957 - 23770 - 16208 - 88321 - 81296
2025-07-04,MN,TP. HCM,5,79568 - 05545 - 85621
2025-07-04,MN,TP. HCM,6,34931 - 17381 - 90517
2025-07-04,MN,TP. HCM,7,45795 - 92117 - 51165 - 85505
2025-07-04,MN,TP. HCM,8,94886
2025-07-04,MN,Đồng Tháp,ĐB,33426
2025-07-04,MN,Đồng Tháp,1,32642
2025-07-04,MN,Đồng Tháp,2,63004
2025-07-04,MN,Đồng Tháp,3,06752 - 13303 - 47307 - 68087 - 10664 - 72987
2025-07-04,MN,Đồng Tháp,4,55258 - 72430 - 00694 - 25510 - 43622 - 96997
2025-07-04,MN,Đồng Tháp,5,61198 - 94397 - 23556
2025-07-04,MN,Đồng Tháp,6,26039 - 72952 - 24344
2025-07-04,MN,Đồng Tháp,7,78350 - 71330 - 03433 - 19781
2025-07-04,MN,Đồng Tháp,8,22284
2025-07-04,MN,Cà Mau,ĐB,08708
2025-07-04,MN,Cà Mau,1,03987
2025-07-04,MN,Cà Mau,2,75237
2025-07-04,MN,Cà Mau,3,98814 - 97945 - 62123 - 52250 - 21473 - 40144
2025-07-04,MN,Cà Mau,4,73885 - 52282 - 41245 - 32303 - 63831 - 97613
2025-07-04,MN,Cà Mau,5,82237 - 14144 - 65705
2025-07-04,MN,Cà Mau,6,97854 - 77707 - 81218
2025-07-04,MN,Cà Mau,7,06877 - 60825 - 00913 - 40254
2025-07-04,MN,Cà Mau,8,33916
2025-07-05,MB,Hà Nội,ĐB,01548
2025-07-05,MB,Hà Nội,1,00727
2025-07-05,MB,Hà Nội,2,52374
2025-07-05,MB,Hà Nội,3,07022 - 71651 - 84322 - 40429 - 85057 - 28349
2025-07-05,MB,Hà Nội,4,61947 - 09523 - 14691 - 19061 - 48635 - 77135
2025-07-05,MB,Hà Nội,5,13087 - 80386 - 37572
2025-07-05,MB,Hà Nội,6,72178 - 56095 - 78808
2025-07-05,MB,Hà Nội,7,68518 - 61573 - 69623 - 91932
2025-07-05,MT,Đà Nẵng,ĐB,70171
2025-07-05,MT,Đà Nẵng,1,79731
2025-07-05,MT,Đà Nẵng,2,02272
2025-07-05,MT,Đà Nẵng,3,74117 - 34419 - 18230 - 75170 - 70638 - 36097
2025-07-05,MT,Đà Nẵng,4,56617 - 04174 - 39346 - 22220 - 96165 - 87097
2025-07-05,MT,Đà Nẵng,5,29633 - 16087 - 55136
2025-07-05,MT,Đà Nẵng,6,01440 - 41038 - 07165
2025-07-05,MT,Đà Nẵng,7,66012 - 11379 - 62134 - 14112
2025-07-05,MT,Đà Nẵng,8,73042
2025-07-05,MT,Khánh Hòa,ĐB,89295
2025-07-05,MT,Khánh Hòa,1,37502
2025-07-05,MT,Khánh Hòa,2,55437
2025-07-05,MT,Khánh Hòa,3,37493 - 07921 - 16483 - 42723 - 33322 - 51647
2025-07-05,MT,Khánh Hòa,4,43774 - 12868 - 99920 - 12146 - 21332 - 43204
2025-07-05,MT,Khánh Hòa,5,52078 - 47926 - 01465
2025-07-05,MT,Khánh Hòa,6,59107 - 82170 - 25332
2025-07-05,MT,Khánh Hòa,7,50937 - 05735 - 10787 - 98617
2025-07-05,MT,Khánh Hòa,8,69331
2025-07-05,MN,TP. HCM,ĐB,13176
2025-07-05,MN,TP. HCM,1,82633
2025-07-05,MN,TP. HCM,2,91822
2025-07-05,MN,TP. HCM,3,59711 - 46252 - 25345 - 76936 - 08338 - 59030
2025-07-05,MN,TP. HCM,4,87608 - 37320 - 81042 - 61392 - 46754 - 14563
2025-07-05,MN,TP. HCM,5,49914 - 69555 - 63180
2025-07-05,MN,TP. HCM,6,13460 - 08463 - 40818
2025-07-05,MN,TP. HCM,7,18879 - 20336 - 86551 - 03115
2025-07-05,MN,TP. HCM,8,13119
2025-07-05,MN,Đồng Tháp,ĐB,58396
2025-07-05,MN,Đồng Tháp,1,73432
2025-07-05,MN,Đồng Tháp,2,41150
2025-07-05,MN,Đồng Tháp,3,96912 - 97803 - 27324 - 25943 - 79535 - 63072
2025-07-05,MN,Đồng Tháp,4,78030 - 04933 - 83130 - 34915 - 63615 - 16363
2025-07-05,MN,Đồng Tháp,5,77858 - 89790 - 23086
2025-07-05,MN,Đồng Tháp,6,51608 - 91080 - 62215
2025-07-05,MN,Đồng Tháp,7,88095 - 11238 - 18538 - 08839
2025-07-05,MN,Đồng Tháp,8,75812
2025-07-05,MN,Cà Mau,ĐB,99850
2025-07-05,MN,Cà Mau,1,01145
2025-07-05,MN,Cà Mau,2,33024
2025-07-05,MN,Cà Mau,3,43924 - 81755 - 07049 - 94568 - 60754 - 48483
2025-07-05,MN,Cà Mau,4,83666 - 68592 - 15162 - 76730 - 47596 - 35525
2025-07-05,MN,Cà Mau,5,69217 - 00423 - 47421
2025-07-05,MN,Cà Mau,6,35761 - 27870 - 90161
2025-07-05,MN,Cà Mau,7,60278 - 05196 - 49609 - 32844
2025-07-05,MN,Cà Mau,8,01306
2025-07-06,MB,Hà Nội,ĐB,81542
2025-07-06,MB,Hà Nội,1,97603
2025-07-06,MB,Hà Nội,2,05721
2025-07-06,MB,Hà Nội,3,00688 - 88888 - 15556 - 63849 - 23942 - 60815
2025-07-06,MB,Hà Nội,4,80530 - 91623 - 02920 - 75698 - 82848 - 86087
2025-07-06,MB,Hà Nội,5,60424 - 73459 - 22288
2025-07-06,MB,Hà Nội,6,00074 - 01767 - 74434
2025-07-06,MB,Hà Nội,7,56647 - 08047 - 20410 - 86897
2025-07-06,MT,Đà Nẵng,ĐB,10289
2025-07-06,MT,Đà Nẵng,1,03630
2025-07-06,MT,Đà Nẵng,2,79493
2025-07-06,MT,Đà Nẵng,3,14488 - 10703 - 11765 - 02098 - 30412 - 90802
2025-07-06,MT,Đà Nẵng,4,42154 - 47526 - 17049 - 83136 - 51100 - 18080
2025-07-06,MT,Đà Nẵng,5,01461 - 47581 - 57952
2025-07-06,MT,Đà Nẵng,6,54290 - 55229 - 48849
2025-07-06,MT,Đà Nẵng,7,78224 - 59065 - 13776 - 79938
2025-07-06,MT,Đà Nẵng,8,94955
2025-07-06,MT,Khánh Hòa,ĐB,02703
2025-07-06,MT,Khánh Hòa,1,92887
2025-07-06,MT,Khánh Hòa,2,12728
2025-07-06,MT,Khánh Hòa,3,70233 - 38206 - 04638 - 11906 - 30441 - 46984
2025-07-06,MT,Khánh Hòa,4,87453 - 85597 - 89866 - 57929 - 83414 - 37868
2025-07-06,MT,Khánh Hòa,5,55176 - 71651 - 15923
2025-07-06,MT,Khánh Hòa,6,72334 - 39707 - 72345
2025-07-06,MT,Khánh Hòa,7,56392 - 21071 - 87868 - 88854
2025-07-06,MT,Khánh Hòa,8,42718
2025-07-06,MN,TP. HCM,ĐB,60518
2025-07-06,MN,TP. HCM,1,67592
2025-07-06,MN,TP. HCM,2,31995
2025-07-06,MN,TP. HCM,3,60483 - 72754 - 46167 - 28334 - 36325 - 85041
2025-07-06,MN,TP. HCM,4,54565 - 38469 - 05187 - 66290 - 10040 - 62113
2025-07-06,MN,TP. HCM,5,69275 - 78471 - 61166
2025-07-06,MN,TP. HCM,6,39259 - 43649 - 95638
2025-07-06,MN,TP. HCM,7,15196 - 27397 - 87311 - 23825
2025-07-06,MN,TP. HCM,8,80175
2025-07-06,MN,Đồng Tháp,ĐB,56438
2025-07-06,MN,Đồng Tháp,1,75724
2025-07-06,MN,Đồng Tháp,2,94274
2025-07-06,MN,Đồng Tháp,3,21725 - 03587 - 23531 - 03625 - 79615 - 05675
2025-07-06,MN,Đồng Tháp,4,35993 - 21633 - 68080 - 93327 - 16328 - 98340
2025-07-06,MN,Đồng Tháp,5,24881 - 81791 - 24584
2025-07-06,MN,Đồng Tháp,6,91252 - 13133 - 39712
2025-07-06,MN,Đồng Tháp,7,27249 - 98053 - 22335 - 99098
2025-07-06,MN,Đồng Tháp,8,33064
2025-07-06,MN,Cà Mau,ĐB,89575
2025-07-06,MN,Cà Mau,1,55932
2025-07-06,MN,Cà Mau,2,70134
2025-07-06,MN,Cà Mau,3,42302 - 71778 - 51688 - 50438 - 19494 - 59636
2025-07-06,MN,Cà Mau,4,53684 - 19072 - 13675 - 48253 - 46692 - 20312
2025-07-06,MN,Cà Mau,5,99022 - 62844 - 88710
2025-07-06,MN,Cà Mau,6,33780 - 09839 - 73676
2025-07-06,MN,Cà Mau,7,13446 - 04262 - 01753 - 74919
2025-07-06,MN,Cà Mau,8,75741
2025-07-07,MB,Hà Nội,ĐB,29234
2025-07-07,MB,Hà Nội,1,72746
2025-07-07,MB,Hà Nội,2,21045
2025-07-07,MB,Hà Nội,3,92792 - 22842 - 80235 - 26873 - 02290 - 55722
2025-07-07,MB,Hà Nội,4,33565 - 90578 - 40863 - 16561 - 43240 - 92366
2025-07-07,MB,Hà Nội,5,21141 - 02114 - 26533
2025-07-07,MB,Hà Nội,6,32046 - 05994 - 93260
2025-07-07,MB,Hà Nội,7,36390 - 21871 - 86744 - 76045
2025-07-07,MT,Đà Nẵng,ĐB,27134
2025-07-07,MT,Đà Nẵng,1,73366
2025-07-07,MT,Đà Nẵng,2,17338
2025-07-07,MT,Đà Nẵng,3,31480 - 47987 - 94748 - 86526 - 65186 - 86182
2025-07-07,MT,Đà Nẵng,4,56012 - 61439 - 61346 - 82510 - 04914 - 64399
2025-07-07,MT,Đà Nẵng,5,43943 - 06407 - 28975
2025-07-07,MT,Đà Nẵng,6,76036 - 79333 - 53799
2025-07-07,MT,Đà Nẵng,7,39070 - 88899 - 49350 - 59158
2025-07-07,MT,Đà Nẵng,8,90523
2025-07-07,MT,Khánh Hòa,ĐB,23550
2025-07-07,MT,Khánh Hòa,1,06878
2025-07-07,MT,Khánh Hòa,2,51091
2025-07-07,MT,Khánh Hòa,3,25495 - 68242 - 73060 - 52938 - 76898 - 11926
2025-07-07,MT,Khánh Hòa,4,65591 - 22684 - 32011 - 14690 - 15567 - 43509
2025-07-07,MT,Khánh Hòa,5,39469 - 88161 - 87010
2025-07-07,MT,Khánh Hòa,6,57653 - 00271 - 56030
2025-07-07,MT,Khánh Hòa,7,91538 - 63441 - 36186 - 32968
2025-07-07,MT,Khánh Hòa,8,50198
2025-07-07,MN,TP. HCM,ĐB,89465
2025-07-07,MN,TP. HCM,1,37364
2025-07-07,MN,TP. HCM,2,64001
2025-07-07,MN,TP. HCM,3,27759 - 12723 - 68615 - 79539 - 62509 - 24468
2025-07-07,MN,TP. HCM,4,64917 - 87255 - 66055 - 33875 - 17320 - 88176
2025-07-07,MN,TP. HCM,5,47626 - 88310 - 72150
2025-07-07,MN,TP. HCM,6,82609 - 70056 - 14071
2025-07-07,MN,TP. HCM,7,04264 - 84897 - 77635 - 51376
2025-07-07,MN,TP. HCM,8,63717
2025-07-07,MN,Đồng Tháp,ĐB,02657
2025-07-07,MN,Đồng Tháp,1,46700
2025-07-07,MN,Đồng Tháp,2,17578
2025-07-07,MN,Đồng Tháp,3,01718 - 57603 - 14367 - 86900 - 85292 - 51198
2025-07-07,MN,Đồng Tháp,4,44121 - 88135 - 13525 - 44946 - 63013 - 64805
2025-07-07,MN,Đồng Tháp,5,76933 - 84947 - 28871
2025-07-07,MN,Đồng Tháp,6,89284 - 55075 - 62650
2025-07-07,MN,Đồng Tháp,7,54870 - 04863 - 96143 - 96077
2025-07-07,MN,Đồng Tháp,8,16763
2025-07-07,MN,Cà Mau,ĐB,89007
2025-07-07,MN,Cà Mau,1,68753
2025-07-07,MN,Cà Mau,2,74027
2025-07-07,MN,Cà Mau,3,57356 - 82209 - 40199 - 92536 - 71866 - 52872
2025-07-07,MN,Cà Mau,4,45055 - 82292 - 10149 - 35356 - 19278 - 43907
2025-07-07,MN,Cà Mau,5,14025 - 90735 - 69101
2025-07-07,MN,Cà Mau,6,67469 - 91356 - 28624
2025-07-07,MN,Cà Mau,7,25834 - 50314 - 24295 - 72525
2025-07-07,MN,Cà Mau,8,13720
2025-07-08,MB,Hà Nội,ĐB,12479
2025-07-08,MB,Hà Nội,1,75207
2025-07-08,MB,Hà Nội,2,19178
2025-07-08,MB,Hà Nội,3,66044 - 81431 - 38818 - 71306 - 85521 - 36936
2025-07-08,MB,Hà Nội,4,19462 - 69823 - 29190 - 52516 - 41224 - 88106
2025-07-08,MB,Hà Nội,5,65530 - 66598 - 33820
2025-07-08,MB,Hà Nội,6,15125 - 11805 - 95404
2025-07-08,MB,Hà Nội,7,88683 - 83094 - 73135 - 59637
2025-07-08,MT,Đà Nẵng,ĐB,41841
2025-07-08,MT,Đà Nẵng,1,24461
2025-07-08,MT,Đà Nẵng,2,68293
2025-07-08,MT,Đà Nẵng,3,24159 - 07466 - 46197 - 22918 - 75177 - 76303
2025-07-08,MT,Đà Nẵng,4,02719 - 79633 - 13670 - 23440 - 93000 - 15696
2025-07-08,MT,Đà Nẵng,5,20166 - 21247 - 35363
2025-07-08,MT,Đà Nẵng,6,87517 - 31480 - 77449
2025-07-08,MT,Đà Nẵng,7,02851 - 44723 - 07114 - 13829
2025-07-08,MT,Đà Nẵng,8,72969
2025-07-08,MT,Khánh Hòa,ĐB,26327
2025-07-08,MT,Khánh Hòa,1,43588
2025-07-08,MT,Khánh Hòa,2,94944
2025-07-08,MT,Khánh Hòa,3,85720 - 87827 - 56309 - 70993 - 24793 - 13199
2025-07-08,MT,Khánh Hòa,4,55071 - 24226 - 97570 - 14115 - 81721 - 59902
2025-07-08,MT,Khánh Hòa,5,53520 - 88760 - 69044
2025-07-08,MT,Khánh Hòa,6,08906 - 37248 - 18902
2025-07-08,MT,Khánh Hòa,7,00321 - 11759 - 73079 - 93111
2025-07-08,MT,Khánh Hòa,8,27159
2025-07-08,MN,TP. HCM,ĐB,25856
2025-07-08,MN,TP. HCM,1,67701
2025-07-08,MN,TP. HCM,2,27564
2025-07-08,MN,TP. HCM,3,15496 - 35927 - 32667 - 28320 - 12118 - 62162
2025-07-08,MN,TP. HCM,4,21854 - 13557 - 75745 - 95601 - 99859 - 06079
2025-07-08,MN,TP. HCM,5,01444 - 50057 - 87483
2025-07-08,MN,TP. HCM,6,35692 - 55071 - 94291
2025-07-08,MN,TP. HCM,7,16206 - 79215 - 69325 - 45420
2025-07-08,MN,TP. HCM,8,30040
2025-07-08,MN,Đồng Tháp,ĐB,44664
2025-07-08,MN,Đồng Tháp,1,87453
2025-07-08,MN,Đồng Tháp,2,43994
2025-07-08,MN,Đồng Tháp,3,22929 - 74278 - 09988 - 09651 - 97607 - 84205
2025-07-08,MN,Đồng Tháp,4,61988 - 34147 - 89611 - 01001 - 61270 - 60791
2025-07-08,MN,Đồng Tháp,5,96082 - 32940 - 03481
2025-07-08,MN,Đồng Tháp,6,56378 - 17429 - 90250
2025-07-08,MN,Đồng Tháp,7,07787 - 00861 - 06986 - 72900
2025-07-08,MN,Đồng Tháp,8,08382
2025-07-08,MN,Cà Mau,ĐB,48075
2025-07-08,MN,Cà Mau,1,51016
2025-07-08,MN,Cà Mau,2,60365
2025-07-08,MN,Cà Mau,3,51739 - 78045 - 11501 - 08290 - 54101 - 60646
2025-07-08,MN,Cà Mau,4,77828 - 25495 - 10619 - 29351 - 68429 - 05944
2025-07-08,MN,Cà Mau,5,03546 - 67443 - 29351
2025-07-08,MN,Cà Mau,6,59638 - 43336 - 38788
2025-07-08,MN,Cà Mau,7,89400 - 41852 - 23272 - 12523
